subject_id,video_id,AF3_delta_power,AF3_theta_power,AF3_alpha_power,AF3_beta_power,AF3_gamma_power,AF3_mean,AF3_variance,AF3_skew,AF3_kurt,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_gamma_power,F7_mean,F7_variance,F7_skew,F7_kurt,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_gamma_power,F3_mean,F3_variance,F3_skew,F3_kurt,FC5_delta_power,FC5_theta_power,FC5_alpha_power,FC5_beta_power,FC5_gamma_power,FC5_mean,FC5_variance,FC5_skew,FC5_kurt,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_gamma_power,T7_mean,T7_variance,T7_skew,T7_kurt,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_gamma_power,P7_mean,P7_variance,P7_skew,P7_kurt,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_gamma_power,O1_mean,O1_variance,O1_skew,O1_kurt,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_gamma_power,O2_mean,O2_variance,O2_skew,O2_kurt,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_gamma_power,P8_mean,P8_variance,P8_skew,P8_kurt,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_gamma_power,T8_mean,T8_variance,T8_skew,T8_kurt,FC6_delta_power,FC6_theta_power,FC6_alpha_power,FC6_beta_power,FC6_gamma_power,FC6_mean,FC6_variance,FC6_skew,FC6_kurt,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_gamma_power,F4_mean,F4_variance,F4_skew,F4_kurt,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_gamma_power,F8_mean,F8_variance,F8_skew,F8_kurt,AF4_delta_power,AF4_theta_power,AF4_alpha_power,AF4_beta_power,AF4_gamma_power,AF4_mean,AF4_variance,AF4_skew,AF4_kurt,f3_alpha,f4_alpha,dasm_alpha,rasm_alpha,dasm_beta,rasm_beta,dasm_theta,rasm_theta,ecg_mean_hr,ecg_sdnn,ecg_rmssd,ecg_pnn50,ecg_mean_rr,valence,arousal,dominance,arousal_binary,valence_binary
1,1,7.96714599852046,5.241020742320159,0.6662622690461267,49.70838545693116,0.9750761555252636,-0.0021577404692386,64.8462993661877,0.065832697274882,0.6619071331046684,29.573528515164128,19.82904280467889,1.909368287038676,25.250721740444725,1.2168684980110136,-0.0016066569431068,78.07840107861796,0.7571578037082607,14.98276397443777,1731.579977119417,959.9094394024198,73.41423604284971,242.66292719778937,14.670922061416556,0.0171310635958138,3079.1250134087377,1.3116282318119137,28.64572270684322,1929.972774108948,1106.113627621092,80.08867003536763,916.1768276737814,16.740283306848887,0.0209204578695656,4120.598190523023,0.9741122846318436,19.952514768284683,2867.8917793822816,1682.267936725655,111.05090705269404,1537.778907841108,35.39968912459642,0.0141282934726939,6348.520710848382,0.8651948776102719,15.836815345816056,205.58955922294157,133.8791413122632,19.608960016274743,42.61527702809608,5.110163288394739,0.0084944572513728,414.419800643563,1.60510368179794,32.08115584128769,1237.3677052613557,910.8704644064776,76.74203038311938,507.34273243777307,16.842803842376767,0.0220131008891498,2763.112075318118,0.7954089587920772,16.03545027306108,2787.2694425623386,1585.6582668461338,110.2075943893336,1473.168814420599,35.32926464579315,0.0295924907095915,6099.602159002885,0.8381730035567703,19.14160203979205,2053.4721756072845,1183.9039277655706,85.95444689416755,317.1880946127475,18.03824105459389,0.0192436458834859,3739.784635363614,1.0667175522602468,22.51222115274512,2973.474862127425,1757.1369221695395,119.90354898141074,1904.1727287555204,31.74776999565994,0.0210807301726639,6914.633131753815,0.8027264749103619,14.873962445091797,1394.882071080234,919.3545040741196,79.31415950923234,411.41879287415566,20.046034296132596,0.0300401174434287,2842.0313204553718,1.1425046395739438,24.668235923061992,645.6964480476819,357.8521519575809,29.559380704853076,36.18575844163063,6.04763264494814,0.0105580333250916,1093.3328252759727,1.6431522344672858,36.57325419141258,2389.586974477723,1408.9075247949484,108.5365019403153,942.4209479335052,31.42561764080468,0.0173581674512813,4971.0197895139245,1.0522751517461255,20.342397050026868,3820.516268921003,2068.429899620002,160.27483199373052,1456.885326717839,33.231434347265434,0.0295057897212794,7662.992441021294,0.9755330031426184,16.200135303367293,73.43496517808984,29.567805483143307,43.86715969494654,0.40263933415638,207.10452792595527,0.1489721771698098,602.0942029453454,0.3727979309900096,81.29712649353213,42.47441430658826,25.50655748008772,6.343283582089552,738.0334654850747,4.0,3.0,2.0,0,1
1,2,3.1551794258529857,2.17375518877784,0.4898101776617785,46.42496180438077,0.9391164885822044,-0.0030083836637171,53.77516542480235,-0.1612005625663248,-0.8759132246085204,17.870255356720577,7.728697506475364,1.3395270758723,31.57324166215304,0.9760311487304862,-0.0023782239824133,62.48746434081685,-0.211876558190009,3.2548120222782657,1305.1246287930942,410.8887642545532,58.88224344616623,172.36169306513654,11.720080966046885,-0.004220523851632,2192.4615433344043,-0.4953548231982135,14.491706702238393,1100.3185072559509,410.8524607800278,60.25247901354137,684.7503567699152,13.288873174735343,0.0040538368221443,2467.993487568272,-0.3641042884918877,8.966594851131234,2474.8014678038767,798.0307387074884,93.24469503618788,801.5165767102314,24.6141061858116,-0.0054576543667014,4638.55432578304,-0.4567364704818912,12.476770751658702,146.3753694719357,66.99024790970215,11.450989687604917,43.88337718836186,3.802316328394338,0.0018248592712977,297.0099390610489,-0.3293261565056394,11.595903081617491,929.1490566053192,421.305272216224,64.95646048835975,341.4890622786123,14.161849141047854,0.0024055759271633,1920.134170095908,-0.3341190254281218,10.1001473141525,2288.4589450540825,738.8704575246248,95.03670285495484,676.8361237537468,23.42137536753997,-0.0048648141383326,4223.430558262222,-0.473775796244072,11.852721512730724,1830.7097609064265,592.6028259562872,76.95949826550005,246.41896613343323,15.753690645113558,-0.0013821335862127,3090.436001616496,-0.4923588789994606,13.951659245196709,2572.736365645235,825.7075764498622,103.91849105400416,906.109506854276,25.414087315848423,-0.0004273357134333,4884.913718931238,-0.4278309105210772,11.626005345141955,1062.581292159943,430.166398270768,68.87184371547238,245.85261638408065,15.03295903115098,0.0005845884454991,1986.913588837513,-0.3179431634138036,10.686124354809955,487.0584293513865,164.88344752282848,24.046079316103437,30.04360105182103,5.243335207432369,-0.0033278161780045,794.1328410896296,-0.4838774701887038,14.440297606776426,2183.6092699480096,687.1490529757145,97.99429990492196,451.70803918003423,22.157861512249408,0.0011090736508798,3803.561560847147,-0.4017917632847859,12.701535147349189,3474.472095673916,1054.7348397657806,137.10336143794586,596.8864382885592,25.697960960801176,-0.0246505357884453,5718.705509509701,-0.0985109259008416,6.976600334816007,58.89927853448893,24.05307376727888,34.84620476721005,0.4083763734585234,142.74684402621773,0.1741474981241129,246.0216024980881,0.4012847074449129,77.9437905356714,57.09762465175551,30.07703789779434,10.650887573964498,769.7855029585799,3.0,3.0,1.0,0,0
1,3,2.4016542470396747,2.072236204642855,0.5632789430230312,45.860699281201015,0.8735998196469711,-0.0011686926522625,51.76881935650757,-0.0817530338690138,-0.6997327202442265,20.548975253115454,9.883245558241494,2.7110193835548597,34.63195302266466,1.048576438647184,-0.0010507929817326,69.10068593409636,0.3434827544893558,25.616825658677435,1285.5916935957189,509.271803459737,124.49088261613451,187.11364420839888,12.226082842083631,0.0002489647581694,2157.3507100803768,1.0118710158491102,103.10035743492226,1155.5785911150083,596.2811415578076,152.43561646180797,683.8152472283091,16.431904027118772,0.0002623441579704,2599.156072587327,0.7325795901088091,64.7302122952058,3337.950829396505,1149.957623761568,239.30340388371445,789.7971066332914,38.72327292001992,0.006577355317345,5720.207848108849,0.677907221474341,84.08206170969467,198.7858279575566,105.61991053323436,29.98421593003755,56.039200191556056,4.29266237485228,-0.0003225679154236,392.7490925087495,1.1165538503203505,93.33571163075774,1272.7246770892111,640.334065594546,164.6629634542989,367.1862796262385,16.94027663146284,0.0002716439366656,2455.516367165886,0.9060778075392204,84.50254672938848,3202.672800368984,1110.6948255622106,244.90603958423287,624.7746811171875,28.354191302741366,0.0022931231430723,5336.89822032157,1.2404888932531928,91.40044747748476,2664.707237762894,921.2519593446726,200.4954844185044,322.12231007462816,23.157255740370523,0.0038074924883515,4253.035734013611,0.7823389408336497,101.8011277397795,3452.482813402269,1202.5248355803965,253.82800581275663,871.5055308802523,35.75909402703608,0.006512523691622,5972.199622561205,0.7954243609700381,80.54569033876786,1464.3224670984666,687.1773716323443,176.06285772275177,293.64783984330654,19.39885749170921,-0.0009064999010292,2643.079792193161,1.400061193587794,95.5028381976433,684.1951718226597,262.17053161052115,61.61027496957504,54.17744041736952,5.974093809745327,0.0019247444727205,1092.288827609229,1.0159568759387,115.6378471293816,3086.931509471661,1078.1416234465282,233.9036182150849,483.8077158126541,31.742636541562057,0.0080090335593067,5062.520992374108,0.7838197399234981,92.6692962763456,4206.097943334651,1423.7877019292612,280.0196846667526,595.6338436622516,34.16078201402376,0.01121078164939,6760.849541784074,0.8594698463081992,65.43558923581902,124.52179505503206,61.62554429655366,62.8962507584784,0.4948976544167945,133.2797269559232,0.2892985834966713,247.12019471374288,0.5147946232486134,77.09298792496146,53.58454936142261,31.62195250283088,12.780269058295964,778.2808996636771,5.0,4.0,4.0,1,1
1,4,0.7752969516582833,1.4138859537199375,0.3881522744675039,41.81034673281968,0.8927084852682554,-0.0123157974734496,45.42576110356767,-0.095344483614521,-1.0215422422871383,5.43595028992877,3.5810937271877763,0.8540554622403822,37.08991665247135,0.9887438999215036,-0.0162752036343249,48.19594540410799,-0.1503212506947631,-0.6016331849360297,240.78238121400065,145.02653133105804,26.84938380440511,134.00021115174752,9.824913968638503,-0.0196045100885907,562.3100425485419,-0.0435882982360225,-0.1424718796075028,313.2579554859501,202.0326594225061,36.27417296527099,714.5316133854188,13.279283333192131,-0.0075475399709428,1284.488975761248,0.0068914787637322,-0.4558366697400244,758.4900419529047,520.2174259346355,56.873952043769165,1599.9866620888647,31.363377559512895,-0.0324464211454422,2985.243568765695,0.0048732288008111,-0.4575127710041538,47.95212150036149,30.972443623887685,6.601947414173531,39.02324005898972,3.8012142943813063,-0.0114281814566784,129.17558323398163,-0.0153577261874334,-0.1532272879245719,348.7366664629128,214.24291924460056,37.39724090351044,395.96985049818335,14.24050274538166,-0.0203499554309644,1016.4836666398444,0.0249976740089372,-0.2750387683283559,729.2936793888882,491.7425412346598,55.93750071018881,1520.463217580232,29.71494122363705,-0.0151701103118304,2842.546625556728,-0.0251114009328723,-0.4109882513887224,654.0459248164918,360.1776701431509,52.99291416467091,310.708236763701,16.886028123613208,-0.0381552722231003,1412.2145875933138,-0.0162446164635238,-0.2130253507691608,771.5182730010454,620.4955923905889,63.68514814472961,2110.1745398229154,25.812638324047203,-0.0316312600166503,3613.6991498713896,-0.0407257222301241,-0.5568737208571632,381.1073944360687,242.23429542935207,44.91942466792331,408.53029338924046,20.583162275852803,-0.018343039596424,1105.6770784323005,-0.0496481754219478,-0.258492625971912,153.4337094263185,87.34803305169049,14.93968838877731,28.92939286319993,5.216524056440903,-0.0245496360023342,294.2204844847499,-0.0540414691976018,-0.1614721067696978,719.8768684101944,487.5947252111006,64.17323958245892,1038.5063937168766,29.19902032712132,-0.0466575843962508,2366.040162080189,0.0107898467406353,-0.3264855379594391,1314.602116511783,722.0638917001702,81.02953068543356,1291.0028163918612,22.702925597622095,-0.0395121533659782,3497.891981223777,0.1835733863938149,-0.1279653212141815,26.857354062155157,14.944095260994738,11.913258801160415,0.5564247031317543,105.39829296152227,0.2156980418697723,57.681956423359736,0.6022895886079802,74.40453686200378,47.42743414733908,29.599135212680483,9.268292682926829,806.4024390243902,4.0,3.0,2.0,0,1
1,5,0.6712664527620673,2.0047431105601783,0.4197055254552236,50.56834019849563,0.820603411189233,-0.011834562036918,54.62983290934457,-0.1650800444665705,-1.1714430621563323,4.354315091750641,3.704665789133129,1.0965150759965978,34.44679045612516,1.0545647430458227,-0.0048229200391208,44.965291101131086,-0.0747431578735691,-0.1672957917692104,223.599484980763,147.70552563762013,40.16048649553857,138.14953810175405,9.708759660821784,0.0234294599391277,569.3176027851165,-0.3495910375980948,8.373767784522702,236.7403768804079,222.69264592080413,58.69773522619088,756.162839197028,16.90865345772182,0.0455775855117598,1300.2750440689094,0.000433380434331,2.021540165440334,629.0207437697968,787.7993736176086,88.88273356043926,4392.984327052446,27.2691504980024,0.0985561101308944,5978.03700347401,-0.064993225484984,0.0140442741116069,33.19295086801711,31.347431802711043,9.21211164783568,31.820629602628365,3.537282666235134,0.0068445290517196,110.5196041568,-0.1806757667542265,6.172336052253476,259.8653280924185,256.698498772774,57.20523157839088,734.7488567190131,24.888364667995635,0.0390168916521438,1347.280198041104,-0.0652470935909457,2.115729223775064,636.8197398144451,582.4378446667615,91.45594413308154,3566.992809965112,24.64134653587201,0.0714216831178979,4941.877960043219,0.0760178470762771,0.3303346473595354,577.0288225138136,446.22448986512416,78.39778702246109,946.6759087125092,28.58504838036481,0.0460674627297756,2120.795220249213,0.0058116734212559,3.681941667720881,635.5056240733547,960.5438828633452,90.0204491780675,5968.208911429841,31.656629484629672,0.1119078967151151,7741.229958107497,-0.0456010993992721,-0.4006124805057207,286.9966982069715,325.1240910994892,66.24436652940382,1129.5303159005866,25.020447220958037,0.0494165001009238,1847.728979507292,0.0784448110123068,1.2430690173446497,132.2769597077138,92.11249691722873,22.266267866451944,36.5961415023368,5.213599225151161,0.0138482984744895,297.8207078281186,-0.0692215293559445,8.261545121376145,593.2248700908849,725.502189686335,92.26519778016042,3000.583551682637,24.07182823042632,0.0874276937825097,4490.817477382294,-0.0576454012039624,0.5147131693531173,929.9577897566096,1045.4760819291278,100.99095636519442,4405.435695341378,29.743367931866164,0.1102807257254023,6595.575236651463,0.0454882040255805,-0.1123503435949988,40.17179881858342,22.2725261904792,17.89927262810422,0.5544318861848057,101.87213961595462,0.2646967784909647,55.59752536617866,0.6236210380006121,80.52599565532223,37.55817494614279,26.10019464659752,6.629834254143646,745.1010013812155,4.0,4.0,4.0,1,1
1,6,74.13446965784597,48.62380451090336,12.06792857498876,53.442715830221765,2.3645285072133837,0.0038262563973085,212.20191050661907,-0.3789146198180203,62.38959610172594,974.985546108682,757.3522715588432,185.04860056244797,109.70999840776156,5.620718901304361,-0.000389234565772,2601.6221007944987,4.22073519926922,285.2692371963476,28916.03168633115,17748.480359306643,5253.664465510723,2117.136164935845,363.3080242681964,-0.0028190327473314,64127.3697802352,0.6281970141638237,105.0651838755701,37164.50180661119,23952.993761502683,6400.2891414639325,3331.47494247218,573.0857551684259,-0.0041791270725774,82567.96843070722,0.4101497435928222,88.73812438897161,50335.56631368359,19331.281940540583,7628.828755606149,3730.353848931211,812.3902936037147,-0.0259107944800048,94826.13824684496,-1.1668986014560714,73.73086271305958,10052.69505177484,9046.055133417714,2376.8238064271527,1093.9118303403948,109.09439934948838,-0.0021210041985497,28004.36958107427,0.3981975867221355,190.38592263798992,39633.04334485644,23178.77547366021,6397.387883110628,3041.0463479498885,683.9146635235131,-0.0058787821353572,84544.43204005386,0.2073874570904022,87.01234951899872,50676.03787413628,19072.48655094655,7755.351929815069,3254.2170777864512,764.6121128461617,-0.0162377099723365,94376.54038035244,-1.138714807034098,75.8402217304356,46350.08411567543,17963.492741909147,7094.162020929081,2776.881793620999,717.6048005085602,-0.0096681670830006,87279.6174200837,-1.1144580513345017,77.56755710319321,51434.441995927074,19879.13552292332,7816.60147415931,4032.09387914077,828.4396323944837,-0.0223997046816971,97332.33911027644,-1.1435797184716237,72.7610674620551,41083.75831487527,21891.93247307071,6802.63592752183,2930.1351740009864,664.6022523443,-0.0040167349388779,85146.1543200139,0.3728315087330127,85.02966573908591,26608.236836374246,12022.933258279274,4289.244557977037,1102.9322708304987,213.31543312635495,0.0016827014574573,53522.29036011123,-0.5716676997717898,109.6431601097679,47848.93113716568,18158.067839689396,7263.239069681555,3115.700519952788,729.800131202646,-0.0217457816188139,89646.56292747518,-1.078537639384391,75.40216611347684,51928.98641685573,19913.95613973549,7772.361827018693,3640.748775257722,848.6609131907961,-0.0283931758103699,97171.15690527255,-1.230541545583384,73.4246601008696,5255.225171750713,4290.49071029447,964.7344614562436,0.8164237630307026,1015.6055947810364,0.5209384996288751,5726.092308306339,0.677406470516629,78.27357128120488,66.27740208932501,27.41398138043857,8.906882591093117,766.5422570850202,1.0,2.0,5.0,0,0
1,7,14.204333693890334,12.549871860642764,5.055876649495433,40.90375890335942,0.9045045553371094,-0.0049671123194675,73.0979582104033,-1.466757198992077,98.0680604003825,179.5042439269708,128.50694322686527,75.54567206199121,62.79663828772139,2.614039229779012,-0.0038172749047222,437.4487424021598,-5.961031628746814,840.6169874123099,6834.708487014845,4868.289449454281,2077.22454636517,616.0494366128803,66.9506926247008,0.013436532026667,14408.155321626917,-0.0177010528651485,481.5769432265854,9251.456113956814,6545.247312005449,2425.1844110576267,1167.7523766299057,119.37419206337503,0.026570705524751,19542.860919827446,-0.1032880106782359,365.9184526950174,16926.91139765486,7930.343745950366,1864.595184118501,1984.1204768283003,285.1903494495497,0.0454072032931086,29318.50517512415,-3.107063014828051,295.7616572976292,1741.57219147385,1542.7520095366533,1091.4902998091752,447.8812192053893,21.58668183480562,0.0009865173623804,4657.904123729118,-8.156418994038866,1185.5451895357678,10205.983646662453,6832.748212493777,2375.6630193463925,1001.473435950832,157.65505253263797,0.0217516005088128,20549.624959641933,-0.6649901532286235,360.99040341732814,16962.584000570765,7719.16474327704,1855.381231140575,1631.4960825992073,253.20552098440265,0.0471707658279241,28932.09752781801,-1.7382287860441428,296.0499972779807,15444.439001848048,7402.130621449091,1857.6458490735572,928.6663858306072,245.0594532395888,0.0287590785908355,26083.96652109477,-3.339204686876612,336.164240737337,17276.975258720086,8096.199934010354,1872.512537385566,2528.626195757409,292.50368206543385,0.0511661680707112,30466.275493185265,-2.8230446872432884,280.6386244219625,11318.785146597504,6891.807554284483,2338.361227915334,1071.7522401181277,188.88880309276072,0.0164895974742918,21990.31498141432,1.154478552316501,347.06986440977573,6214.21269961482,3768.419332947386,1616.823494426482,361.2900979803301,47.435861516118166,0.0046729810273243,11719.405051165262,-5.181567646443483,654.5270412653026,15060.43065307443,7257.062751628032,1872.5277233883332,1057.528668702626,256.11906079150685,0.030696422334846,25687.78581915511,-3.267895876426685,336.4582626168344,17520.49390855048,8029.154954417211,1881.9586695397452,1564.4628791209389,280.0582146978799,0.0443102458624025,29704.42099442138,-2.5850864278714063,292.2902582076662,2077.729550725055,1617.2234611968004,460.50608952825473,0.778360908729612,255.1434606903544,0.5863800272633938,1099.9828512942995,0.7740744246880423,72.11267605633803,51.01923191723774,26.141274005953328,6.986899563318777,832.03125,5.0,4.0,4.0,1,1
1,8,6.811258857536543,3.164388148887656,1.286137140757652,44.02315793521273,0.9610184939258084,-0.0005862812687065,58.063744346795495,-0.515774436625809,25.297064643220587,64.30031922861212,19.485156190726315,7.785406824030388,35.84801629087836,1.0978238718491362,-0.0002832143108658,146.33414801141137,2.6032579981226305,188.47928116491255,2485.9328082881334,884.3506884978208,372.4574785743966,76.05040944618608,8.214042061475283,0.0052741088802379,4492.640905847826,3.195752844279565,371.2555555417307,4401.496891645652,1588.206945020408,632.1724777086037,575.7496268606773,28.07530136120045,0.0079580851432058,8258.13703926914,0.4934758027416349,276.53581876468434,12227.915535260425,2957.514466913792,809.4234699331673,2170.447247489454,119.7598602139086,0.0229638795905844,21473.59634683356,2.6110099229969324,149.44876997087528,359.68623318076686,137.1408074915067,63.1979157480913,13.701979260782252,2.373818526062289,0.0024359108406821,673.8008265382234,3.388724167815984,391.1035462720905,5795.592506546269,1888.8555834341196,716.6801999357898,481.4097949364756,41.94966020340159,0.0114783295084415,10299.288743798184,1.382681389557761,252.9183017645283,12147.859332814129,2943.594706800591,802.6792199315313,1759.4822020845177,109.3750283114016,0.0179290157612372,21066.551178150024,3.4357321689509,164.09276873720648,10988.327289688274,2605.3167592054488,759.7731277985347,560.2312399486627,94.83247704112092,0.0118478959967174,17912.99272259551,3.164892378784733,185.2675372407225,12545.085450748804,3198.3498449797003,830.218949844974,3300.1454750149314,119.57884494475915,0.0248628568824988,23261.306491726,2.469699239259854,133.57053068435388,6643.165161916757,2133.729520950112,736.1175694590529,639.8699343704001,60.075284186800296,0.0090114577906329,11876.712174123097,3.29861631815498,240.58510191485985,2854.955485641494,709.8643233940135,269.7199708281766,40.340601717608926,5.710821499093579,0.0034785149389931,4707.800218776593,5.855046936512076,335.6591554507767,10373.854543801546,2469.169738466922,743.4099353677685,601.8433283233188,95.75586439857932,0.0102701751093185,17079.156998852406,3.355452135126329,187.9127408189184,12703.439531185555,3098.311854205921,841.5882795226888,1648.9144106822464,117.8436189555864,0.0142685921783162,21775.619236755785,2.952998412215581,152.2458109173191,372.5479076798744,269.7847619889432,102.76314569093124,0.7241612593371302,35.788848214161824,0.5302265372001157,174.50306083133648,0.8026939020393943,81.97006737821239,58.23633770074418,24.40560721121885,4.655493482309125,731.9745111731844,1.0,2.0,4.0,0,0
1,9,17.320806265086397,5.689437879375962,0.7685567385788362,29.5842302887892,1.4621548015555157,-0.041918242617486,70.11575788103507,0.1543759831840949,27.8738123088332,217.87574872833903,33.946562107260235,3.433737290928214,175.94031651911246,1.4471527710849466,-0.108571860903591,607.7940202722261,-0.1537724530186718,54.80758808838639,7768.120660579965,1103.074349915043,100.00308506959198,239.8810711989333,15.76732080090328,-0.9496339757195876,15779.378943542231,0.0186632741521987,104.78093712196976,9349.87085387153,1550.0409560710311,183.58609889384184,37266.69899560141,444.3291333382393,-1.2128705319795905,57398.22258710185,0.067049819552366,12.530428840363866,21343.1988685648,5463.117789181634,276.4464529648905,76814.48545108845,725.5096510246138,0.193777539059192,122103.73083644838,-0.1354829336138481,9.290198141442222,1504.7539229929912,237.8607481253338,23.174393284708792,164.93660074194082,2.164143439584949,-0.4560330299241811,3180.0382335152112,-0.477583888776318,118.82643713555208,11104.606512999231,2423.923534990205,670.895982903386,58734.9951710496,1107.1809657356766,-1.494301769627738,84507.57401006292,-0.0712895956890585,7.357734380029161,21341.71329660413,4312.83777423407,764.1478458130299,73866.76202911687,1320.7486322031557,0.1670277116412373,118943.86503572697,-0.1412935150019371,9.825601736154905,19842.198308338528,4180.212113892848,283.8668062876321,72150.8878214336,891.6363713247404,0.1524585639361258,113399.3481854935,-0.149230573697135,9.33662244555626,21859.19097698789,6025.59990419755,278.6117768927704,78811.68187880742,809.2192488002397,0.1726427028696353,125590.92779123074,-0.1090679109194509,9.121134729369484,12042.450379715969,3089.7163371640577,845.4895944710797,71155.265854238,1287.6766474448953,-1.596767081380029,99643.45715361473,-0.0928965740015107,5.534539632060136,10689.00920381682,954.3117307281568,94.4856520722967,651.4076617677567,17.948033651380804,-0.6074252186857971,20419.60193618904,-2.110718718236443,108.51459439024394,18638.65165932729,3924.273796911297,258.3257586240924,70640.46054179098,943.1977892182116,0.1222495094652681,109249.45519129188,-0.1763094394228644,8.861346119407905,21853.403494968912,5408.407003974656,287.06502659662846,73581.88619296016,901.8815633260942,0.2028514073815623,119905.57150524188,-0.1421349900630701,10.138776459304763,100.02758880516444,94.50978732320694,5.517801481957491,0.9448372039358096,-412.938640383024,2.7163932619782742,148.77729328289672,0.865136139095117,78.07705826686495,49.84561106521964,25.45842385233462,5.851063829787234,768.4715757978723,1.0,2.0,3.0,0,0
1,10,336.8305394526203,97.99074787691907,35.69257858963319,37.05804597033365,14.675242030206046,0.1780041189777863,572.1882379167001,2.352955541782461,27.889733564745985,277.52106498453065,60.503389832938005,26.893103006385537,25.965132293753523,8.522487078168346,0.0793072890940922,401.382306579096,1.6272456703558462,38.889901249578536,68.98925293658678,21.457927424225,10.868285931839832,12.327750319561046,4.523026606240818,0.0395509411707951,110.85297515515902,1.7877323826344251,72.3957951153824,14.61312354380755,5.895213456542212,3.446952578975802,5.14182707223656,2.3941674141665468,0.0104738155807845,29.042928088669804,2.766043010199363,92.73101072992496,122.6816975771872,32.337651039620894,15.711613016223048,19.84528850798824,14.356076626060313,-0.0028041748883769,185.46644645229816,1.6276044985940812,79.21163009653726,4.549592015528072,1.6801613479308488,1.074616009351138,2.0766765310664246,1.513681361692841,-0.0028925733143012,10.165178414188928,1.7439209154501218,57.78706527557378,130.79984394217462,31.837107041976363,14.521975321937528,16.031348177912758,6.373419900194645,-0.0270544083912553,184.19987837869996,2.254981780570524,74.78547204607743,144.94283407231143,37.68034010953394,19.05194587717821,20.338685115394156,8.670096035025036,-0.0152611880640468,212.1926843486019,1.2467859378688022,77.601112816659,3.311449590909957,0.8766556118753457,0.644562036567922,1.2948133747752395,0.9004387766343968,0.0010107642776756,7.071885690076459,0.0359910119703163,20.05004923611956,92.83506450793034,28.190699658861337,16.68689238637217,181.05154940705097,402.2976176835468,-0.0378746607259827,715.2301252757921,0.1641573152294648,2.77431095215951,147.41034547166998,43.23480904219311,21.16915066191938,24.96436112491945,11.115211143285975,-0.0018211743406969,232.46880880985256,1.3976840661978789,54.749831215133874,68.11508456109928,19.75497569495989,10.401927476805026,12.168175565668069,5.304908189571823,0.0241262633879792,108.01939537533708,1.0799018408259111,63.79762032491254,451.35229539507634,112.12450774230928,42.13211049124555,39.28143657492792,15.0303356210583,-0.0046613786279905,649.0767051443712,0.9964211363506196,28.90722145001974,14667.45542288585,2218.236675587472,272.31913657177574,145.14625634331802,32.59627712645472,-0.4908673929004686,20498.583160551378,-0.7529138218495625,28.42524934371091,10.8714069165828,10.404920209483391,0.4664867070994081,0.9570904933671872,0.1593236415136889,0.9870951826902348,1.703097853287101,0.9206376974438544,75.5171188247838,28.561592162373348,28.41174331090824,6.024096385542169,794.5218373493976,5.0,3.0,4.0,0,1
